cue,pos_cue,pos_feature,pos_translated,a1,a2
bath,noun,noun,noun,third_person,none
bath,noun,verb,noun,present_participle,none
bathroom,noun,noun,noun,none,none
bathroom,noun,verb,noun,actions_process,none
bathroom,noun,noun,noun,numbers,none
bathroom,noun,verb,noun,present_participle,none
bathroom,noun,adjective,adjective,none,none
bathroom,noun,verb,adjective,past_tense,none
bathroom,noun,adjective,adjective,magnitude,none
bathroom,noun,noun,adjective,present_participle,none
bathroom,noun,noun,adjective,characteristic,characteristic
bathroom,noun,verb,adjective,actions_process,none
bathroom,noun,noun,adjective,actions_process,present_participle
bathroom,noun,verb,verb,none,none
bathroom,noun,verb,verb,numbers,none
bathroom,noun,adjective,noun,characteristic,none
bathroom,noun,verb,noun,numbers,none
bathroom,noun,noun,adjective,characteristic,none
bathroom,noun,verb,noun,third_person,none
bathroom,noun,adjective,adjective,not,none
bathroom,noun,noun,noun,characteristic,none
bathtub,noun,noun,noun,present_participle,none
bathtub,noun,noun,noun,numbers,none
bathtub,noun,noun,noun,none,none
bathtub,noun,adjective,adjective,none,none
bathtub,noun,verb,verb,present_participle,none
bathtub,noun,noun,noun,third_person,none
bathtub,noun,verb,noun,present_participle,none
baton,noun,noun,noun,none,none
baton,noun,noun,noun,numbers,none
baton,noun,adjective,adjective,none,none
baton,noun,verb,noun,present_participle,none
baton,noun,noun,noun,third_person,none
baton,noun,verb,verb,present_participle,none
battalion,noun,noun,noun,none,none
battalion,noun,noun,noun,numbers,none
battalion,noun,adjective,adjective,none,none
battlefield,noun,noun,noun,none,none
battlefield,noun,adjective,noun,characteristic,none
battlefield,noun,noun,adjective,person_object,none
battlefield,noun,verb,noun,present_participle,none
battlefield,noun,noun,noun,numbers,none
bay,noun,noun,noun,none,none
bay,noun,adjective,adjective,none,none
bay,noun,adjective,adjective,person_object,none
bay,noun,adjective,adjective,magnitude,none
bayonet,noun,adjective,noun,characteristic,none
bayonet,noun,noun,noun,none,none
bayonet,noun,verb,verb,present_participle,none
bayonet,noun,adjective,adjective,none,none
bayonet,noun,noun,noun,numbers,none
bazooka,noun,noun,noun,none,none
bazooka,noun,adjective,noun,characteristic,none
bazooka,noun,adjective,verb,characteristic,none
bazooka,noun,noun,noun,numbers,none
bazooka,noun,verb,verb,present_participle,none
bazooka,noun,adjective,adjective,none,none
be,verb,adjective,verb,characteristic,none
be,verb,adjective,adjective,none,none
be,verb,verb,verb,none,none
be,verb,verb,verb,present_participle,none
be,verb,verb,verb,third_person,none
be,verb,noun,noun,none,none
beach,noun,noun,noun,none,none
beach,noun,noun,noun,characteristic,none
beach,noun,noun,noun,characteristic,numbers
beach,noun,noun,noun,numbers,none
bead,noun,verb,verb,none,none
bead,noun,noun,verb,actions_process,none
bead,noun,adjective,verb,characteristic,none
bead,noun,noun,noun,none,none
bead,noun,noun,noun,person_object,none
bead,noun,noun,noun,characteristic,none
bead,noun,noun,noun,numbers,none
bead,noun,adjective,adjective,none,none
beak,noun,noun,noun,none,none
beak,noun,verb,verb,none,none
beak,noun,noun,noun,numbers,none
beak,noun,adjective,adjective,none,none
beak,noun,noun,noun,third_person,none
beam,noun,adjective,adjective,none,none
beam,noun,verb,verb,none,none
beam,noun,noun,verb,present_participle,none
beam,noun,noun,verb,present_participle,numbers
beam,noun,noun,noun,characteristic,none
beam,noun,noun,noun,none,none
beam,noun,noun,noun,numbers,none
beam,noun,noun,noun,present_participle,none
bean,noun,noun,noun,none,none
bean,noun,adjective,adjective,none,none
bean,noun,verb,verb,none,none
bean,noun,noun,noun,numbers,none
bean,noun,verb,noun,characteristic,none
bean,noun,adjective,noun,actions_process,none
bean,noun,noun,verb,characteristic,none
bean,noun,noun,adjective,numbers,none
bean,noun,adjective,noun,person_object,none
bean,noun,noun,noun,third_person,none
beans,noun,noun,verb,present_participle,none
beans,noun,adjective,adjective,none,none
beans,noun,verb,verb,none,none
beans,noun,noun,noun,present_participle,none
beans,noun,verb,noun,characteristic,none
beans,noun,adjective,noun,actions_process,none
beans,noun,noun,noun,third_person,none
beans,noun,noun,noun,none,none
beans,noun,verb,verb,third_person,none
beans,noun,adjective,noun,characteristic,none
beans,noun,noun,noun,numbers,none
bear,verb,noun,noun,none,none
bear,verb,adjective,adjective,none,none
bear,verb,noun,noun,numbers,none
bear,verb,adjective,noun,characteristic,none
bear,verb,verb,noun,numbers,none
bear,verb,other,other,none,none
bear,verb,verb,verb,none,none
bear,verb,verb,verb,third_person,none
bear,verb,noun,adjective,numbers,none
bear,verb,verb,noun,past_tense,none
bear,verb,other,adjective,location,none
bear,verb,noun,adjective,magnitude,characteristic
beard,noun,noun,noun,none,none
beard,noun,noun,noun,numbers,none
beard,noun,adjective,noun,characteristic,none
beard,noun,verb,verb,none,none
beard,noun,verb,verb,past_tense,none
beard,noun,verb,verb,third_person,none
beard,noun,noun,verb,person_object,none
beard,noun,adjective,adjective,none,none
beard,noun,noun,noun,characteristic,none
beast,noun,noun,noun,none,none
beast,noun,adjective,noun,characteristic,none
beast,noun,noun,noun,numbers,none
beast,noun,adjective,adjective,none,none
beast,noun,adjective,verb,characteristic,none
beat,verb,noun,noun,none,none
beat,verb,noun,noun,person_object,none
beat,verb,noun,noun,numbers,none
beat,verb,verb,verb,none,none
beat,verb,verb,verb,present_participle,none
beat,verb,adjective,noun,characteristic,none
beat,verb,other,noun,characteristic,characteristic
beat,verb,verb,verb,past_tense,none
beautician,noun,noun,noun,person_object,numbers
beautician,noun,noun,noun,actions_process,person_object
beautician,noun,verb,noun,actions_process,numbers
beautician,noun,adjective,noun,characteristic,none
beautician,noun,noun,noun,none,none
beautician,noun,adjective,adjective,none,none
beautician,noun,noun,adjective,person_object,none
beautician,noun,noun,adjective,numbers,none
beautician,noun,noun,noun,numbers,none
beautician,noun,adjective,adjective,magnitude,none
beautician,noun,noun,noun,person_object,none
beautician,noun,other,other,none,none
beautiful,adjective,adjective,adjective,none,none
beautiful,adjective,noun,noun,numbers,none
beautiful,adjective,noun,noun,none,none
beauty,noun,noun,verb,characteristic,none
beauty,noun,adjective,verb,characteristic,none
beauty,noun,noun,verb,characteristic,characteristic
beauty,noun,adjective,adjective,none,none
beauty,noun,noun,adjective,characteristic,none
beaver,noun,noun,noun,none,none
beaver,noun,adjective,adjective,none,none
beaver,noun,verb,verb,third_person,none
beaver,noun,noun,verb,numbers,none
beaver,noun,noun,noun,numbers,none
beaver,noun,other,other,none,none
beaver,noun,adjective,noun,characteristic,none
beaver,noun,verb,noun,past_tense,none
because,other,noun,noun,none,none
because,other,verb,noun,past_tense,none
because,other,noun,noun,numbers,none
because,other,verb,verb,third_person,none
because,other,noun,verb,actions_process,none
because,other,noun,noun,present_participle,none
because,other,other,other,none,none
become,verb,noun,noun,none,none
become,verb,verb,noun,present_participle,none
become,verb,verb,verb,none,none
bed,noun,other,other,none,none
bed,noun,noun,noun,numbers,none
bed,noun,noun,noun,none,none
bed,noun,adjective,noun,actions_process,none
bed,noun,noun,noun,person_object,none
bed,noun,verb,noun,present_participle,none
bed,noun,adjective,adjective,none,none
bedroom,noun,noun,noun,none,none
bedroom,noun,noun,noun,person_object,none
bedroom,noun,noun,noun,numbers,none
bedroom,noun,other,other,none,none
bedroom,noun,adjective,noun,characteristic,none
bedroom,noun,verb,noun,present_participle,none
bedroom,noun,adjective,adjective,none,none
bedrooms,noun,noun,noun,none,none
bedrooms,noun,noun,noun,numbers,none
bedrooms,noun,verb,noun,present_participle,none
bedrooms,noun,verb,noun,third_person,none
bee,noun,adjective,adjective,none,none
bee,noun,noun,noun,none,none
bee,noun,noun,noun,numbers,none
bee,noun,verb,noun,present_participle,none
bee,noun,verb,verb,third_person,none
bee,noun,verb,verb,none,none
bee,noun,verb,verb,present_participle,none
bee,noun,verb,noun,characteristic,none
bee,noun,verb,noun,third_person,none
bee,noun,noun,noun,actions_process,none
bee,noun,noun,noun,person_object,none
bee,noun,noun,noun,person_object,numbers
bee,noun,adjective,noun,present_participle,none
beef,noun,noun,noun,none,none
beef,noun,noun,noun,numbers,none
beehive,noun,other,other,none,none
beehive,noun,noun,noun,numbers,none
beehive,noun,adjective,noun,characteristic,none
beehive,noun,noun,noun,none,none
beehive,noun,adjective,adjective,none,none
been,verb,other,other,none,none
been,verb,noun,noun,none,none
been,verb,verb,verb,past_tense,none
been,verb,adjective,verb,past_tense,none
beer,noun,noun,noun,none,none
beer,noun,adjective,noun,characteristic,none
beer,noun,noun,noun,numbers,none
beer,noun,verb,verb,none,none
beer,noun,adjective,verb,actions_process,none
beer,noun,noun,verb,actions_process,none
beer,noun,verb,verb,past_tense,none
beer,noun,verb,noun,third_person,none
beer,noun,verb,noun,past_tense,none
beetle,noun,adjective,adjective,none,none
beetle,noun,noun,noun,none,none
beetle,noun,verb,verb,none,none
beetle,noun,noun,noun,numbers,none
beetle,noun,verb,verb,third_person,none
beets,noun,other,other,none,none
beets,noun,noun,noun,none,none
beets,noun,verb,noun,characteristic,none
beets,noun,adjective,noun,actions_process,none
beets,noun,noun,noun,third_person,none
beets,noun,verb,verb,third_person,none
beets,noun,adjective,noun,characteristic,none
beets,noun,noun,verb,third_person,none
beets,noun,noun,noun,numbers,none
beets,noun,adjective,adjective,none,none
beets,noun,adjective,noun,location,none
before,other,other,other,none,none
before,other,noun,verb,present_participle,none
before,other,adjective,adjective,none,none
before,other,other,adjective,characteristic,none
before,other,noun,noun,none,none
beg,verb,verb,verb,none,none
beg,verb,adjective,verb,present_participle,none
beg,verb,other,verb,present_participle,characteristic
beg,verb,verb,verb,present_participle,none
beg,verb,verb,verb,third_person,none
beg,verb,adjective,adjective,none,none
beg,verb,adjective,adjective,characteristic,none
beg,verb,noun,adjective,person_object,none
beg,verb,noun,noun,none,none
beg,verb,noun,noun,numbers,none
beg,verb,adjective,noun,not,none
beg,verb,verb,noun,present_participle,none
beg,verb,verb,noun,third_person,none
beg,verb,adjective,noun,characteristic,none
beg,verb,other,other,none,none
beg,verb,verb,verb,past_tense,none
beggar,noun,verb,verb,none,none
beggar,noun,noun,verb,person_object,none
beggar,noun,verb,verb,present_participle,none
beggar,noun,verb,verb,third_person,none
beggar,noun,noun,noun,none,none
beggar,noun,adjective,noun,not,none
beggar,noun,adjective,adjective,none,none
begin,verb,noun,noun,none,none
begin,verb,noun,noun,present_participle,none
begin,verb,adjective,adjective,none,none
begin,verb,verb,verb,none,none
begin,verb,verb,verb,past_tense,none
begin,verb,verb,verb,present_participle,none
begin,verb,noun,noun,numbers,none
beginner,noun,noun,noun,none,none
beginner,noun,verb,noun,past_tense,none
beginner,noun,adjective,adjective,none,none
beginner,noun,adjective,noun,not,past_tense
beginner,noun,verb,verb,none,none
beginner,noun,verb,verb,past_tense,none
beginner,noun,noun,verb,person_object,none
beginner,noun,verb,verb,present_participle,none
beginner,noun,verb,verb,third_person,none
beginner,noun,noun,noun,person_object,none
beginner,noun,noun,noun,numbers,none
beginning,noun,noun,noun,none,none
beginning,noun,noun,noun,present_participle,none
beginning,noun,adjective,adjective,none,none
beginning,noun,verb,verb,none,none
beginning,noun,verb,verb,present_participle,none
beginning,noun,verb,verb,third_person,none
behavior,noun,noun,noun,none,none
behavior,noun,noun,noun,actions_process,none
behavior,noun,noun,noun,actions_process,numbers
behavior,noun,noun,noun,numbers,none
behavior,noun,adjective,adjective,none,none
behind,other,noun,noun,none,none
behind,other,verb,noun,present_participle,none
behind,other,verb,noun,past_tense,none
behind,other,adjective,adjective,none,none
being,verb,verb,verb,none,none
being,verb,noun,verb,characteristic,none
being,verb,verb,verb,present_participle,none
being,verb,verb,verb,third_person,none
being,verb,adjective,adjective,none,none
being,verb,noun,adjective,numbers,none
being,verb,noun,noun,none,none
being,verb,noun,noun,numbers,none
belief,noun,noun,noun,none,none
belief,noun,verb,verb,none,none
belief,noun,noun,verb,present_participle,none
belief,noun,noun,verb,numbers,none
belief,noun,verb,verb,third_person,none
belief,noun,adjective,noun,characteristic,none
belief,noun,noun,noun,characteristic,numbers
belief,noun,noun,noun,numbers,none
belief,noun,adjective,adjective,none,none
belief,noun,noun,adjective,numbers,none
belief,noun,verb,verb,present_participle,none
belief,noun,other,adjective,characteristic,none
belief,noun,adjective,noun,present_participle,none
believe,verb,verb,verb,none,none
believe,verb,verb,noun,characteristic,none
believe,verb,noun,noun,none,none
believe,verb,verb,noun,not,none
believe,verb,verb,verb,present_participle,none
believe,verb,adjective,noun,present_participle,none
believe,verb,adjective,adjective,none,none
bell,noun,noun,noun,none,none
bell,noun,adjective,noun,characteristic,none
bell,noun,noun,noun,person_object,none
bell,noun,verb,noun,present_participle,none
bell,noun,noun,noun,numbers,none
bell,noun,verb,noun,numbers,none
belly,noun,noun,noun,none,none
belly,noun,adjective,adjective,none,none
belong,verb,noun,verb,characteristic,none
belong,verb,verb,verb,past_tense,none
belong,verb,verb,verb,none,none
belong,verb,noun,verb,present_participle,none
belong,verb,verb,verb,third_person,none
belong,verb,adjective,verb,present_participle,none
belong,verb,noun,noun,none,none
belong,verb,noun,noun,numbers,none
below,other,other,other,none,none
below,other,adjective,adjective,none,none
below,other,adjective,adjective,magnitude,none
belt,noun,noun,noun,numbers,none
belt,noun,noun,noun,none,none
belt,noun,other,other,none,none
belt,noun,adjective,adjective,none,none
belt,noun,verb,noun,past_tense,none
belt,noun,noun,noun,present_participle,none
belt,noun,adjective,noun,characteristic,none
belt,noun,adjective,verb,characteristic,none
belt,noun,adjective,noun,actions_process,none
belt,noun,verb,verb,past_tense,none
belt,noun,verb,verb,none,none
