partno,trialcode,latency,response
409120.5673611111111111,real55,1762,10
409120.5673611111111111,real14,2814,8
409120.5673611111111111,real42,5935,7
409120.5673611111111111,real50,1699,9
409120.5673611111111111,real12,1925,8
409120.5673611111111111,real11,6456,8
409120.5673611111111111,real65,2612,8
409120.5673611111111111,real95,2270,10
409120.5673611111111111,real52,2301,9
409120.5673611111111111,real78,1835,7
409120.5673611111111111,real81,1596,10
409120.5673611111111111,real76,4370,9
409120.5673611111111111,real45,3468,6
409120.5673611111111111,real29,1738,10
409120.5673611111111111,real83,407,10
409120.5673611111111111,real51,2962,7
409120.5673611111111111,real74,2013,10
409120.5673611111111111,real1,2718,8
409120.5673611111111111,real63,6332,9
409120.5673611111111111,real41,4618,10
409120.5673611111111111,real57,2321,7
409120.5673611111111111,real70,1350,8
409120.5673611111111111,real10,2347,9
409120.5673611111111111,real28,2771,9
409120.5673611111111111,real27,2734,9
409120.5673611111111111,real84,2682,10
409120.5673611111111111,real87,1065,10
409120.5673611111111111,real2,3476,6
409120.5673611111111111,real3,4250,7
409120.5673611111111111,real21,1832,10
409120.5673611111111111,real23,4993,7
409120.5673611111111111,real96,8783,7
409120.5673611111111111,real46,1835,10
409120.5673611111111111,real47,1724,10
409120.5673611111111111,real85,1969,10
409120.63194444444444418,real33,17098,5
409120.63194444444444418,real35,5465,7
409120.63194444444444418,real79,6029,5
409120.63194444444444418,real18,6186,9
409120.63194444444444418,real24,5703,9
409120.63194444444444418,real54,9890,7
409120.63194444444444418,real48,6977,6
409120.63194444444444418,real6,5702,10
409120.63194444444444418,real7,5158,5
409120.63194444444444418,real68,7326,3
409120.63194444444444418,real38,5958,2
409120.63194444444444418,real58,3725,10
409120.63194444444444418,real86,6523,3
409120.63194444444444418,real17,6020,9
409120.63194444444444418,real71,3385,10
409120.63194444444444418,real66,6307,3
409120.63194444444444418,real19,2380,10
409120.63194444444444418,real67,3303,10
409120.63194444444444418,real32,6036,3
409120.63194444444444418,real43,5601,8
409120.63194444444444418,real93,2273,8
409120.63194444444444418,real15,9152,1
409120.63194444444444418,real16,7853,3
409120.63194444444444418,real61,2287,10
409120.63194444444444418,real44,3820,9
409120.63194444444444418,real88,5771,2
409120.63194444444444418,real69,4747,9
409120.63194444444444418,real34,2909,10
409120.63194444444444418,real13,6459,6
409120.63194444444444418,real56,2086,10
409120.63194444444444418,real80,1925,10
409120.63194444444444418,real36,3498,1
409120.63194444444444418,real62,2501,8
409120.63194444444444418,real75,4459,10
409120.63194444444444418,real39,4288,6
409120.63194444444444418,real26,4035,6
409120.63194444444444418,real37,4794,7
409120.63194444444444418,real90,5161,10
409120.63194444444444418,real72,4362,6
409120.63194444444444418,real30,2939,10
409120.63194444444444418,real77,6644,6
409120.63194444444444418,real59,6695,3
409120.63194444444444418,real73,3905,10
409120.63194444444444418,real89,2805,10
409120.63194444444444418,real82,5408,3
409120.63194444444444418,real94,4742,8
409120.63194444444444418,real64,5056,10
409120.63194444444444418,real20,6421,2
409120.63194444444444418,real5,3799,9
409120.63194444444444418,real40,2936,9
409120.63194444444444418,real22,5204,7
409120.63194444444444418,real25,5603,5
409120.63194444444444418,real9,5619,3
409120.63194444444444418,real53,9385,1
409120.63194444444444418,real60,5277,3
409120.63194444444444418,real92,2720,10
409120.63194444444444418,real91,6687,4
409120.63194444444444418,real8,7066,1
409120.63194444444444418,real4,1980,10
409120.63194444444444418,real49,3752,10
409120.63194444444444418,real31,6638,2
409120.63194444444444418,real55,6339,6
409120.63194444444444418,real14,4563,9
409120.63194444444444418,real42,7996,4
409120.63194444444444418,real50,2302,10
409120.63194444444444418,real12,8779,1
409120.63194444444444418,real11,4583,4
409120.63194444444444418,real65,5488,2
409120.63194444444444418,real95,2961,10
409120.63194444444444418,real52,6708,4
409120.63194444444444418,real78,4820,1
409120.63194444444444418,real81,2891,10
409120.63194444444444418,real76,8905,7
409120.63194444444444418,real45,19696,5
409120.63194444444444418,real29,2972,10
409120.63194444444444418,real83,5319,7
409120.63194444444444418,real51,6654,5
409120.63194444444444418,real74,3017,10
409120.63194444444444418,real1,5978,1
409120.63194444444444418,real63,3513,1
409120.63194444444444418,real41,2161,10
409120.63194444444444418,real57,5141,6
409120.63194444444444418,real70,16517,4
409120.63194444444444418,real10,4604,1
409120.63194444444444418,real28,5432,9
409120.63194444444444418,real27,5413,5
409120.63194444444444418,real84,7140,1
409120.63194444444444418,real87,2116,10
409120.63194444444444418,real2,4517,7
409120.63194444444444418,real3,4336,4
409120.63194444444444418,real21,2651,10
409120.63194444444444418,real23,18243,3
409120.63194444444444418,real96,4673,2
409120.63194444444444418,real46,2446,10
409120.63194444444444418,real47,4374,2
409120.63194444444444418,real85,3823,2
409120.66041666666666719,real33,8693,6
409120.66041666666666719,real35,4853,6
409120.66041666666666719,real79,4179,4
409120.66041666666666719,real18,8499,4
409120.66041666666666719,real24,2894,10
409120.66041666666666719,real54,6900,10
409120.66041666666666719,real48,2621,9
409120.66041666666666719,real6,1822,10
409120.66041666666666719,real7,4207,8
409120.66041666666666719,real68,1383,8
409120.66041666666666719,real38,3835,10
409120.66041666666666719,real58,1562,10
409120.66041666666666719,real86,4362,4
409120.66041666666666719,real17,3371,10
409120.66041666666666719,real71,1669,10
409120.66041666666666719,real66,1773,10
409120.66041666666666719,real19,1203,10
409120.66041666666666719,real67,1126,10
409120.66041666666666719,real32,5540,6
409120.66041666666666719,real43,4917,7
409120.66041666666666719,real93,1416,10
409120.66041666666666719,real15,6707,5
409120.66041666666666719,real16,2140,4
409120.66041666666666719,real61,1784,10
409120.66041666666666719,real44,4017,1
409120.66041666666666719,real88,4537,9
409120.66041666666666719,real69,1739,10
409120.66041666666666719,real34,1688,10
409120.66041666666666719,real13,6155,6
409120.66041666666666719,real56,1828,10
409120.66041666666666719,real80,1205,10
409120.66041666666666719,real36,5024,10
409120.66041666666666719,real62,2605,10
409120.66041666666666719,real75,1919,10
409120.66041666666666719,real39,1316,10
409120.66041666666666719,real26,1299,10
409120.66041666666666719,real37,5928,10
409120.66041666666666719,real90,4921,5
409120.66041666666666719,real72,3244,6
409120.66041666666666719,real30,1971,10
409120.66041666666666719,real77,1525,10
409120.66041666666666719,real59,3931,6
409120.66041666666666719,real73,1454,10
409120.66041666666666719,real89,1959,10
409120.66041666666666719,real82,9603,5
409120.66041666666666719,real94,2454,10
409120.66041666666666719,real64,1861,10
409120.66041666666666719,real20,1582,10
409120.66041666666666719,real5,1501,10
409120.66041666666666719,real40,4788,10
409120.66041666666666719,real22,1275,10
409120.66041666666666719,real25,3851,10
409120.66041666666666719,real9,4726,5
409120.66041666666666719,real53,4809,1
409120.66041666666666719,real60,4672,1
409120.66041666666666719,real92,1796,10
409120.66041666666666719,real91,4151,1
409120.66041666666666719,real8,3194,1
409120.66041666666666719,real4,2459,10
409120.66041666666666719,real49,1411,10
409120.66041666666666719,real31,4710,1
409120.66041666666666719,real55,3505,10
409120.66041666666666719,real14,4221,10
409120.66041666666666719,real42,3860,1
409120.66041666666666719,real50,3148,10
409120.66041666666666719,real12,6239,8
409120.66041666666666719,real11,1260,10
409120.66041666666666719,real65,3253,1
409120.66041666666666719,real95,2308,10
409120.66041666666666719,real52,970,10
409120.66041666666666719,real78,958,10
409120.66041666666666719,real81,796,10
409120.66041666666666719,real76,1518,10
409120.66041666666666719,real45,2292,10
409120.66041666666666719,real29,834,10
409120.66041666666666719,real83,1828,10
409120.66041666666666719,real51,5360,9
409120.66041666666666719,real74,1496,10
409120.66041666666666719,real1,1719,10
409120.66041666666666719,real63,3597,10
409120.66041666666666719,real41,1469,10
409120.66041666666666719,real57,7884,6
409120.66041666666666719,real70,8853,8
409120.66041666666666719,real10,9303,1
409120.66041666666666719,real28,4698,10
409120.66041666666666719,real27,1766,10
409120.66041666666666719,real84,2682,10
409120.66041666666666719,real87,961,10
409120.66041666666666719,real2,5805,6
409120.66041666666666719,real3,1852,6
409120.66041666666666719,real21,4868,5
409120.66041666666666719,real23,2105,10
409120.66041666666666719,real96,5912,3
409120.66041666666666719,real46,1850,10
409120.66041666666666719,real47,4171,5
409120.66041666666666719,real85,2252,10
409120.68055555555555520,real33,8362,8
409120.68055555555555520,real35,5167,8
409120.68055555555555520,real79,8792,8
409120.68055555555555520,real18,7260,6
409120.68055555555555520,real24,16175,4
409120.68055555555555520,real54,2660,8
409120.68055555555555520,real48,8699,5
409120.68055555555555520,real6,3250,8
409120.68055555555555520,real7,4148,6
409120.68055555555555520,real68,7943,3
409120.68055555555555520,real38,5637,8
409120.68055555555555520,real58,4962,8
409120.68055555555555520,real86,5951,4
409120.68055555555555520,real17,5239,8
409120.68055555555555520,real71,2989,9
409120.68055555555555520,real66,7486,7
409120.68055555555555520,real19,6478,8
409120.68055555555555520,real67,7448,9
409120.68055555555555520,real32,5163,6
409120.68055555555555520,real43,2635,8
409120.68055555555555520,real93,6095,8
409120.68055555555555520,real15,10153,3
409120.68055555555555520,real16,10661,3
409120.68055555555555520,real61,2564,9
409120.68055555555555520,real44,13168,3
409120.68055555555555520,real88,8120,6
409120.68055555555555520,real69,3031,9
409120.68055555555555520,real34,4231,8
409120.68055555555555520,real13,5748,4
409120.68055555555555520,real56,4197,9
409120.68055555555555520,real80,2661,8
409120.68055555555555520,real36,4508,2
409120.68055555555555520,real62,7194,7
409120.68055555555555520,real75,3655,9
409120.68055555555555520,real39,5453,6
409120.68055555555555520,real26,4074,8
409120.68055555555555520,real37,5802,8
409120.68055555555555520,real90,8496,4
409120.68055555555555520,real72,6168,8
409120.68055555555555520,real30,2232,9
409120.68055555555555520,real77,5623,8
409120.68055555555555520,real59,3772,3
409120.68055555555555520,real73,3478,8
409120.68055555555555520,real89,3044,9
409120.68055555555555520,real82,4678,4
409120.68055555555555520,real94,9227,7
409120.68055555555555520,real64,2140,8
409120.68055555555555520,real20,1817,9
409120.68055555555555520,real5,3770,9
409120.68055555555555520,real40,4108,9
409120.68055555555555520,real22,5143,4
409120.68055555555555520,real25,5153,5
409120.68055555555555520,real9,3769,9
409120.68055555555555520,real53,5547,2
409120.68055555555555520,real60,4060,4
409120.68055555555555520,real92,4570,9
409120.68055555555555520,real91,7530,5
409120.68055555555555520,real8,5618,2
409120.68055555555555520,real4,2200,9
409120.68055555555555520,real49,5610,8
409120.68055555555555520,real31,8221,3
409120.68055555555555520,real55,1712,9
409120.68055555555555520,real14,5222,9
409120.68055555555555520,real42,8556,4
409120.68055555555555520,real50,4444,9
409120.68055555555555520,real12,5202,9
409120.68055555555555520,real11,12145,3
409120.68055555555555520,real65,6780,2
409120.68055555555555520,real95,4226,8
409120.68055555555555520,real52,5345,5
409120.68055555555555520,real78,5538,6
409120.68055555555555520,real81,3748,9
409120.68055555555555520,real76,2748,8
409120.68055555555555520,real45,6367,5
409120.68055555555555520,real29,2727,9
409120.68055555555555520,real83,4939,8
409120.68055555555555520,real51,13732,5
409120.68055555555555520,real74,3269,9
409120.68055555555555520,real1,2715,9
409120.68055555555555520,real63,4496,5
409120.68055555555555520,real41,6915,9
409120.68055555555555520,real57,5276,8
409120.68055555555555520,real70,6632,3
409120.68055555555555520,real10,3972,2
409120.68055555555555520,real28,9935,8
409120.68055555555555520,real27,5612,3
409120.68055555555555520,real84,2770,8
409120.68055555555555520,real87,1709,9
409120.68055555555555520,real2,5894,2
409120.68055555555555520,real3,3601,2
409120.68055555555555520,real21,2394,9
409120.68055555555555520,real23,6428,5
409120.68055555555555520,real96,5258,2
409120.68055555555555520,real46,2095,9
409120.68055555555555520,real47,3141,8
409120.68055555555555520,real85,7993,3
411120.4972222222222225,real33,8117,6
411120.4972222222222225,real35,7205,5
411120.4972222222222225,real79,6234,4
411120.4972222222222225,real18,5183,8
411120.4972222222222225,real24,7396,8
411120.4972222222222225,real54,3313,9
411120.4972222222222225,real48,5205,6
411120.4972222222222225,real6,6916,9
411120.4972222222222225,real7,4680,9
411120.4972222222222225,real68,8877,7
411120.4972222222222225,real38,6116,7
411120.4972222222222225,real58,4638,8
411120.4972222222222225,real86,7157,3
411120.4972222222222225,real17,4092,7
411120.4972222222222225,real71,2704,9
411120.4972222222222225,real66,3813,7
411120.4972222222222225,real19,19453,9
411120.4972222222222225,real67,7011,8
411120.4972222222222225,real32,8607,5
411120.4972222222222225,real43,4339,7
411120.4972222222222225,real93,5123,8
411120.4972222222222225,real15,6885,7
411120.4972222222222225,real16,5247,4
411120.4972222222222225,real61,5476,9
411120.4972222222222225,real44,3601,5
411120.4972222222222225,real88,9642,4
411120.4972222222222225,real69,13331,10
411120.4972222222222225,real34,7180,9
411120.4972222222222225,real13,2479,8
411120.4972222222222225,real56,4638,8
411120.4972222222222225,real80,3579,9
411120.4972222222222225,real36,5029,7
411120.4972222222222225,real62,2561,8
411120.4972222222222225,real75,4860,9
411120.4972222222222225,real39,4305,9
411120.4972222222222225,real26,3564,7
411120.4972222222222225,real37,1673,8
411120.4972222222222225,real90,1281,8
411120.4972222222222225,real72,13640,6
411120.4972222222222225,real30,2069,8
411120.4972222222222225,real77,2413,10
411120.4972222222222225,real59,4551,5
411120.4972222222222225,real73,4144,10
411120.4972222222222225,real89,11131,8
411120.4972222222222225,real82,5941,8
411120.4972222222222225,real94,1693,8
411120.4972222222222225,real64,3436,8
411120.4972222222222225,real20,2140,9
411120.4972222222222225,real5,3939,10
411120.4972222222222225,real40,6149,6
411120.4972222222222225,real22,5077,9
411120.4972222222222225,real25,2833,6
411120.4972222222222225,real9,6809,10
411120.4972222222222225,real53,7237,7
411120.4972222222222225,real60,2729,8
411120.4972222222222225,real92,2470,10
411120.4972222222222225,real91,5455,5
411120.4972222222222225,real8,3491,5
411120.4972222222222225,real4,2864,10
411120.4972222222222225,real49,3591,10
411120.4972222222222225,real31,4757,6
411120.4972222222222225,real55,2190,10
411120.4972222222222225,real14,3505,8
411120.4972222222222225,real42,4573,4
411120.4972222222222225,real50,3022,10
411120.4972222222222225,real12,5399,9
411120.4972222222222225,real11,2662,9
411120.4972222222222225,real65,6405,7
411120.4972222222222225,real95,2268,10
411120.4972222222222225,real52,1979,7
411120.4972222222222225,real78,3663,6
411120.4972222222222225,real81,1901,10
411120.4972222222222225,real76,3219,8
411120.4972222222222225,real45,5651,5
411120.4972222222222225,real29,1944,10
411120.4972222222222225,real83,1421,8
411120.4972222222222225,real51,1599,7
411120.4972222222222225,real74,1938,10
411120.4972222222222225,real1,1662,8
411120.4972222222222225,real63,9239,8
411120.4972222222222225,real41,2720,10
411120.4972222222222225,real57,4013,8
411120.4972222222222225,real70,3052,8
411120.4972222222222225,real10,6260,2
411120.4972222222222225,real28,2288,8
411120.4972222222222225,real27,5135,5
411120.4972222222222225,real84,3353,8
411120.4972222222222225,real87,2148,10
411120.4972222222222225,real2,4278,7
411120.4972222222222225,real3,2531,5
411120.4972222222222225,real21,1776,10
411120.4972222222222225,real23,3115,10
411120.4972222222222225,real96,3976,4
411120.4972222222222225,real46,2177,10
411120.4972222222222225,real47,2548,8
411120.4972222222222225,real85,3992,8
411120.66805555555555620,real33,5753,3
411120.66805555555555620,real35,3777,8
411120.66805555555555620,real79,4091,8
411120.66805555555555620,real18,3079,8
411120.66805555555555620,real24,3760,9
411120.66805555555555620,real54,6218,3
411120.66805555555555620,real48,4352,7
411120.66805555555555620,real6,2610,10
411120.66805555555555620,real7,4563,6
411120.66805555555555620,real68,5165,7
411120.66805555555555620,real38,3093,8
411120.66805555555555620,real58,5467,8
411120.66805555555555620,real86,5578,5
411120.66805555555555620,real17,2666,9
411120.66805555555555620,real71,2617,10
411120.66805555555555620,real66,2834,9
411120.66805555555555620,real19,2283,9
411120.66805555555555620,real67,2354,10
411120.66805555555555620,real32,2893,7
411120.66805555555555620,real43,3219,9
411120.66805555555555620,real93,3116,9
411120.66805555555555620,real15,5409,6
411120.66805555555555620,real16,3751,5
411120.66805555555555620,real61,3154,10
411120.66805555555555620,real44,3451,5
411120.66805555555555620,real88,3154,7
411120.66805555555555620,real69,2893,9
411120.66805555555555620,real34,2787,10
411120.66805555555555620,real13,1951,9
411120.66805555555555620,real56,1900,10
411120.66805555555555620,real80,2602,9
411120.66805555555555620,real36,3028,7
411120.66805555555555620,real62,3391,8
411120.66805555555555620,real75,3664,10
411120.66805555555555620,real39,2006,9
411120.66805555555555620,real26,7544,7
411120.66805555555555620,real37,3117,8
411120.66805555555555620,real90,1946,8
411120.66805555555555620,real72,3366,9
411120.66805555555555620,real30,2409,9
411120.66805555555555620,real77,2218,10
411120.66805555555555620,real59,2444,7
411120.66805555555555620,real73,1388,10
411120.66805555555555620,real89,2271,9
411120.66805555555555620,real82,2927,9
411120.66805555555555620,real94,1628,9
411120.66805555555555620,real64,2261,8
411120.66805555555555620,real20,1573,9
411120.66805555555555620,real5,1480,10
411120.66805555555555620,real40,2712,9
411120.66805555555555620,real22,1485,9
411120.66805555555555620,real25,2284,6
411120.66805555555555620,real9,2528,9
411120.66805555555555620,real53,4789,3
411120.66805555555555620,real60,1932,9
411120.66805555555555620,real92,2130,9
411120.66805555555555620,real91,4074,6
411120.66805555555555620,real8,2831,9
411120.66805555555555620,real4,1519,10
411120.66805555555555620,real49,3709,8
411120.66805555555555620,real31,6353,5
411120.66805555555555620,real55,1513,10
411120.66805555555555620,real14,2487,8
411120.66805555555555620,real42,1381,7
411120.66805555555555620,real50,1571,10
411120.66805555555555620,real12,1687,8
411120.66805555555555620,real11,2350,9
411120.66805555555555620,real65,2906,8
411120.66805555555555620,real95,1796,9
411120.66805555555555620,real52,3262,6
411120.66805555555555620,real78,2997,9
411120.66805555555555620,real81,1631,10
411120.66805555555555620,real76,2900,10
411120.66805555555555620,real45,2506,8
411120.66805555555555620,real29,1392,10
411120.66805555555555620,real83,1739,8
411120.66805555555555620,real51,2398,9
411120.66805555555555620,real74,1504,10
411120.66805555555555620,real1,1439,8
411120.66805555555555620,real63,1736,8
411120.66805555555555620,real41,1256,10
411120.66805555555555620,real57,1729,8
411120.66805555555555620,real70,2063,8
411120.66805555555555620,real10,3199,5
411120.66805555555555620,real28,1997,9
411120.66805555555555620,real27,1215,9
411120.66805555555555620,real84,2499,6
411120.66805555555555620,real87,1185,10
411120.66805555555555620,real2,3922,5
411120.66805555555555620,real3,2077,6
411120.66805555555555620,real21,1972,10
411120.66805555555555620,real23,2064,10
411120.66805555555555620,real96,1913,9
411120.66805555555555620,real46,1055,10
411120.66805555555555620,real47,1440,8
411120.66805555555555620,real85,1762,6
412120.6430555555555566,real33,8481,4
412120.6430555555555566,real35,10353,4
412120.6430555555555566,real79,5693,2
412120.6430555555555566,real18,5640,8
412120.6430555555555566,real24,7316,4
412120.6430555555555566,real54,7692,4
412120.6430555555555566,real48,12946,6
412120.6430555555555566,real6,6470,9
412120.6430555555555566,real7,14177,3
412120.6430555555555566,real68,4168,8
412120.6430555555555566,real38,6505,6
412120.6430555555555566,real58,3242,9
412120.6430555555555566,real86,6364,6
412120.6430555555555566,real17,7299,8
412120.6430555555555566,real71,6947,8
412120.6430555555555566,real66,5170,7
412120.6430555555555566,real19,4160,9
412120.6430555555555566,real67,6898,10
412120.6430555555555566,real32,7619,6
412120.6430555555555566,real43,6231,8
412120.6430555555555566,real93,4747,5
412120.6430555555555566,real15,7444,5
412120.6430555555555566,real16,4783,2
412120.6430555555555566,real61,3951,9
412120.6430555555555566,real44,6464,6
412120.6430555555555566,real88,5748,5
412120.6430555555555566,real69,10268,9
412120.6430555555555566,real34,4108,9
412120.6430555555555566,real13,7430,4
412120.6430555555555566,real56,2417,9
412120.6430555555555566,real80,5491,8
412120.6430555555555566,real36,3765,7
412120.6430555555555566,real62,4250,9
412120.6430555555555566,real75,6240,9
412120.6430555555555566,real39,7412,9
412120.6430555555555566,real26,3041,9
412120.6430555555555566,real37,4606,6
412120.6430555555555566,real90,2885,8
412120.6430555555555566,real72,3212,9
412120.6430555555555566,real30,3756,9
412120.6430555555555566,real77,4575,7
412120.6430555555555566,real59,3111,9
412120.6430555555555566,real73,2404,9
412120.6430555555555566,real89,3989,3
412120.6430555555555566,real82,3459,9
412120.6430555555555566,real94,3033,9
412120.6430555555555566,real64,15761,7
412120.6430555555555566,real20,7927,8
412120.6430555555555566,real5,3556,9
412120.6430555555555566,real40,4558,9
412120.6430555555555566,real22,6895,7
412120.6430555555555566,real25,5113,7
412120.6430555555555566,real9,4672,9
412120.6430555555555566,real53,6565,5
412120.6430555555555566,real60,5764,5
412120.6430555555555566,real92,3588,9
412120.6430555555555566,real91,6031,5
412120.6430555555555566,real8,9092,5
412120.6430555555555566,real4,3187,9
412120.6430555555555566,real49,3677,9
412120.6430555555555566,real31,8442,4
412120.6430555555555566,real55,3627,9
412120.6430555555555566,real14,2731,9
412120.6430555555555566,real42,5752,2
412120.6430555555555566,real50,2688,9
412120.6430555555555566,real12,3238,9
412120.6430555555555566,real11,5726,3
412120.6430555555555566,real65,16710,2
412120.6430555555555566,real95,5551,9
412120.6430555555555566,real52,5215,6
412120.6430555555555566,real78,10614,6
412120.6430555555555566,real81,2711,9
412120.6430555555555566,real76,10444,6
412120.6430555555555566,real45,14227,2
412120.6430555555555566,real29,3152,9
412120.6430555555555566,real83,12667,4
412120.6430555555555566,real51,5224,7
412120.6430555555555566,real74,5094,9
412120.6430555555555566,real1,3897,9
412120.6430555555555566,real63,7958,5
412120.6430555555555566,real41,3074,9
412120.6430555555555566,real57,10984,4
412120.6430555555555566,real70,8833,7
412120.6430555555555566,real10,5115,2
412120.6430555555555566,real28,3139,9
412120.6430555555555566,real27,8615,3
412120.6430555555555566,real84,6761,4
412120.6430555555555566,real87,2472,9
412120.6430555555555566,real2,4865,7
412120.6430555555555566,real3,7951,5
412120.6430555555555566,real21,3092,9
412120.6430555555555566,real23,2874,9
412120.6430555555555566,real96,8755,3
412120.6430555555555566,real46,2233,9
412120.6430555555555566,real47,3618,9
412120.6430555555555566,real85,4730,7
