expno,rating,orginalcode,id,speed,error,whichhand,LR_switch,finger_switch,rha,word_length,letter_freq,real_fake,speed_c
1_2,4,zet,31,88,53,Right,0,2,-3,3,7.277333333,1,28.17
1_2,2,dafe,31,88,53,Right,0,3,-4,4,6.8375,1,28.17
1_2,3,tafe,31,88,53,Right,0,3,-4,4,8.03825,1,28.17
1_2,4,zade,31,88,53,Right,0,1,-4,4,6.299,1,28.17
1_2,3,zeef,31,88,53,Right,0,2,-4,4,6.9265,1,28.17
1_2,4,zeeg,31,88,53,Right,0,2,-4,4,6.87325,1,28.17
1_2,6,hilp,31,88,53,Right,0,3,4,4,4.7535,1,28.17
1_2,4,hok,31,88,53,Right,0,2,3,3,4.791,1,28.17
1_2,5,joi,31,88,53,Right,0,2,3,3,4.875333333,1,28.17
1_2,4,kop,31,88,53,Right,0,2,3,3,3.402666667,1,28.17
1_2,5,mok,31,88,53,Right,0,2,3,3,3.561666667,1,28.17
1_2,5,hiol,31,88,53,Right,0,2,4,4,6.148,1,28.17
1_2,3,kiy,31,88,53,Right,0,1,3,3,3.237333333,1,28.17
1_2,7,poom,31,88,53,Right,0,2,4,4,4.83725,1,28.17
1_2,4,yoom,31,88,53,Right,0,2,4,4,4.8485,1,28.17
1_2,7,yoon,31,88,53,Right,0,2,4,4,5.93425,1,28.17
1_2,3,pabe,31,88,53,Right,1,3,-2,4,6.0725,1,28.17
1_2,3,yage,31,88,53,Right,1,3,-2,4,6.2145,1,28.17
1_2,3,zofe,31,88,53,Right,2,3,-2,4,5.62775,1,28.17
1_2,5,zoge,31,88,53,Right,2,3,-2,4,5.5745,1,28.17
1_2,4,zote,31,88,53,Right,2,3,-2,4,7.33475,1,28.17
1_2,6,jeet,31,88,53,Right,1,2,-2,4,8.65325,1,28.17
1_2,6,tofe,31,88,53,Right,2,3,-2,4,7.87325,1,28.17
1_2,4,vofe,31,88,53,Right,2,3,-2,4,5.85375,1,28.17
1_2,5,zape,31,88,53,Right,2,2,-2,4,5.718,1,28.17
1_2,5,fope,31,88,53,Right,2,3,0,4,6.0915,1,28.17
1_2,4,pome,31,88,53,Right,1,3,2,4,6.136,1,28.17
1_2,3,yope,31,88,53,Right,1,3,2,4,6.028,1,28.17
1_2,5,zoke,31,88,53,Right,2,3,0,4,5.26375,1,28.17
1_2,4,zope,31,88,53,Right,2,3,0,4,5.553,1,28.17
1_2,2,doof,31,88,53,Right,2,2,0,4,5.37375,1,28.17
1_2,8,noof,31,88,53,Right,1,2,2,4,5.99775,1,28.17
1_2,6,toog,31,88,53,Right,2,2,0,4,6.52125,1,28.17
1_2,5,yoob,31,88,53,Right,1,2,2,4,4.62,1,28.17
1_2,6,zood,31,88,53,Right,2,2,0,4,4.83525,1,28.17
1_2,3,pame,31,88,53,Right,3,3,0,4,6.301,1,28.17
1_2,6,peks,31,88,53,Right,3,3,0,4,5.4325,1,28.17
1_2,6,slek,31,88,53,Right,3,3,0,4,5.9565,1,28.17
1_2,4,spak,31,88,53,Right,3,3,0,4,4.29875,1,28.17
1_2,3,alak,31,88,53,Right,3,3,0,4,5.28275,1,28.17
1_2,4,lale,31,88,53,Right,3,3,0,4,7.22975,1,28.17
1_2,6,mepe,31,88,53,Right,3,3,0,4,7.43475,1,28.17
1_2,5,rocl,31,88,53,Right,3,3,0,4,5.07525,1,28.17
1_2,6,rorp,31,88,53,Right,3,3,0,4,5.3525,1,28.17
1_2,3,jote,31,88,53,Right,1,3,0,4,7.3545,1,28.17
1_2,6,mobe,31,88,53,Right,1,3,0,4,6.02675,1,28.17
1_2,4,yote,31,88,53,Right,1,3,0,4,7.80975,1,28.17
1_2,4,yove,31,88,53,Right,1,3,0,4,5.79025,1,28.17
1_2,4,yoze,31,88,53,Right,1,3,0,4,5.56425,1,28.17
1_2,3,deho,31,88,53,Right,1,2,0,4,7.639,1,28.17
1_2,4,edop,31,88,53,Right,1,2,0,4,6.59775,1,28.17
1_2,6,frol,31,88,53,Right,1,1,0,4,4.93675,1,28.17
1_2,2,loac,31,88,53,Right,1,2,0,4,5.62025,1,28.17
1_2,1,olra,31,88,53,Right,1,2,0,4,6.4215,1,28.17
1_2,2,yeem,31,88,53,Right,2,2,0,4,7.446,1,28.17
1_2,3,faw,32,100,40,right,0,2,-3,3,4.251666667,1,40.17
1_2,1,resz,32,100,40,right,0,3,-4,4,6.2725,1,40.17
1_2,5,saf,32,100,40,right,0,2,-3,3,5.574,1,40.17
1_2,6,zers,32,100,40,right,0,3,-4,4,6.2725,1,40.17
1_2,4,zet,32,100,40,right,0,2,-3,3,7.277333333,1,40.17
1_2,6,dafe,32,100,40,right,0,3,-4,4,6.8375,1,40.17
1_2,4,tafe,32,100,40,right,0,3,-4,4,8.03825,1,40.17
1_2,7,zade,32,100,40,right,0,1,-4,4,6.299,1,40.17
1_2,4,zeef,32,100,40,right,0,2,-4,4,6.9265,1,40.17
1_2,4,zeeg,32,100,40,right,0,2,-4,4,6.87325,1,40.17
1_2,7,hilp,32,100,40,right,0,3,4,4,4.7535,1,40.17
1_2,4,hok,32,100,40,right,0,2,3,3,4.791,1,40.17
1_2,4,joi,32,100,40,right,0,2,3,3,4.875333333,1,40.17
1_2,2,kop,32,100,40,right,0,2,3,3,3.402666667,1,40.17
1_2,5,mok,32,100,40,right,0,2,3,3,3.561666667,1,40.17
1_2,6,hiol,32,100,40,right,0,2,4,4,6.148,1,40.17
1_2,6,kiy,32,100,40,right,0,1,3,3,3.237333333,1,40.17
1_2,3,poom,32,100,40,right,0,2,4,4,4.83725,1,40.17
1_2,4,yoom,32,100,40,right,0,2,4,4,4.8485,1,40.17
1_2,9,yoon,32,100,40,right,0,2,4,4,5.93425,1,40.17
1_2,3,pabe,32,100,40,right,1,3,-2,4,6.0725,1,40.17
1_2,2,yage,32,100,40,right,1,3,-2,4,6.2145,1,40.17
1_2,5,zofe,32,100,40,right,2,3,-2,4,5.62775,1,40.17
1_2,5,zoge,32,100,40,right,2,3,-2,4,5.5745,1,40.17
1_2,5,zote,32,100,40,right,2,3,-2,4,7.33475,1,40.17
1_2,7,jeet,32,100,40,right,1,2,-2,4,8.65325,1,40.17
1_2,6,tofe,32,100,40,right,2,3,-2,4,7.87325,1,40.17
1_2,1,vofe,32,100,40,right,2,3,-2,4,5.85375,1,40.17
1_2,5,zape,32,100,40,right,2,2,-2,4,5.718,1,40.17
1_2,6,fope,32,100,40,right,2,3,0,4,6.0915,1,40.17
1_2,5,pome,32,100,40,right,1,3,2,4,6.136,1,40.17
1_2,3,yope,32,100,40,right,1,3,2,4,6.028,1,40.17
1_2,3,zoke,32,100,40,right,2,3,0,4,5.26375,1,40.17
1_2,4,zope,32,100,40,right,2,3,0,4,5.553,1,40.17
1_2,2,doof,32,100,40,right,2,2,0,4,5.37375,1,40.17
1_2,8,noof,32,100,40,right,1,2,2,4,5.99775,1,40.17
1_2,4,toog,32,100,40,right,2,2,0,4,6.52125,1,40.17
1_2,4,yoob,32,100,40,right,1,2,2,4,4.62,1,40.17
1_2,5,zood,32,100,40,right,2,2,0,4,4.83525,1,40.17
1_2,5,pame,32,100,40,right,3,3,0,4,6.301,1,40.17
1_2,6,peks,32,100,40,right,3,3,0,4,5.4325,1,40.17
1_2,7,slek,32,100,40,right,3,3,0,4,5.9565,1,40.17
1_2,7,spak,32,100,40,right,3,3,0,4,4.29875,1,40.17
1_2,7,alak,32,100,40,right,3,3,0,4,5.28275,1,40.17
1_2,5,lale,32,100,40,right,3,3,0,4,7.22975,1,40.17
1_2,7,mepe,32,100,40,right,3,3,0,4,7.43475,1,40.17
1_2,5,rocl,32,100,40,right,3,3,0,4,5.07525,1,40.17
1_2,8,rorp,32,100,40,right,3,3,0,4,5.3525,1,40.17
1_2,6,jote,32,100,40,right,1,3,0,4,7.3545,1,40.17
1_2,2,mobe,32,100,40,right,1,3,0,4,6.02675,1,40.17
1_2,6,yote,32,100,40,right,1,3,0,4,7.80975,1,40.17
1_2,7,yove,32,100,40,right,1,3,0,4,5.79025,1,40.17
1_2,2,yoze,32,100,40,right,1,3,0,4,5.56425,1,40.17
1_2,7,deho,32,100,40,right,1,2,0,4,7.639,1,40.17
1_2,4,edop,32,100,40,right,1,2,0,4,6.59775,1,40.17
1_2,6,frol,32,100,40,right,1,1,0,4,4.93675,1,40.17
1_2,2,loac,32,100,40,right,1,2,0,4,5.62025,1,40.17
1_2,6,olra,32,100,40,right,1,2,0,4,6.4215,1,40.17
1_2,7,yeem,32,100,40,right,2,2,0,4,7.446,1,40.17
1_2,5,faw,33,80,30,right,0,2,-3,3,4.251666667,1,20.17
1_2,5,resz,33,80,30,right,0,3,-4,4,6.2725,1,20.17
1_2,5,saf,33,80,30,right,0,2,-3,3,5.574,1,20.17
1_2,5,zers,33,80,30,right,0,3,-4,4,6.2725,1,20.17
1_2,5,zet,33,80,30,right,0,2,-3,3,7.277333333,1,20.17
1_2,5,dafe,33,80,30,right,0,3,-4,4,6.8375,1,20.17
1_2,5,tafe,33,80,30,right,0,3,-4,4,8.03825,1,20.17
1_2,5,zade,33,80,30,right,0,1,-4,4,6.299,1,20.17
1_2,7,zeef,33,80,30,right,0,2,-4,4,6.9265,1,20.17
1_2,5,zeeg,33,80,30,right,0,2,-4,4,6.87325,1,20.17
1_2,6,hilp,33,80,30,right,0,3,4,4,4.7535,1,20.17
1_2,4,hok,33,80,30,right,0,2,3,3,4.791,1,20.17
1_2,6,joi,33,80,30,right,0,2,3,3,4.875333333,1,20.17
1_2,5,kop,33,80,30,right,0,2,3,3,3.402666667,1,20.17
1_2,4,mok,33,80,30,right,0,2,3,3,3.561666667,1,20.17
1_2,5,hiol,33,80,30,right,0,2,4,4,6.148,1,20.17
1_2,4,kiy,33,80,30,right,0,1,3,3,3.237333333,1,20.17
1_2,6,poom,33,80,30,right,0,2,4,4,4.83725,1,20.17
1_2,7,yoom,33,80,30,right,0,2,4,4,4.8485,1,20.17
1_2,5,yoon,33,80,30,right,0,2,4,4,5.93425,1,20.17
1_2,6,pabe,33,80,30,right,1,3,-2,4,6.0725,1,20.17
1_2,5,yage,33,80,30,right,1,3,-2,4,6.2145,1,20.17
1_2,5,zofe,33,80,30,right,2,3,-2,4,5.62775,1,20.17
1_2,5,zoge,33,80,30,right,2,3,-2,4,5.5745,1,20.17
1_2,5,zote,33,80,30,right,2,3,-2,4,7.33475,1,20.17
1_2,6,jeet,33,80,30,right,1,2,-2,4,8.65325,1,20.17
1_2,5,tofe,33,80,30,right,2,3,-2,4,7.87325,1,20.17
1_2,4,vofe,33,80,30,right,2,3,-2,4,5.85375,1,20.17
1_2,6,zape,33,80,30,right,2,2,-2,4,5.718,1,20.17
1_2,5,fope,33,80,30,right,2,3,0,4,6.0915,1,20.17
1_2,5,pome,33,80,30,right,1,3,2,4,6.136,1,20.17
1_2,7,yope,33,80,30,right,1,3,2,4,6.028,1,20.17
1_2,7,zoke,33,80,30,right,2,3,0,4,5.26375,1,20.17
1_2,7,zope,33,80,30,right,2,3,0,4,5.553,1,20.17
1_2,5,doof,33,80,30,right,2,2,0,4,5.37375,1,20.17
1_2,7,noof,33,80,30,right,1,2,2,4,5.99775,1,20.17
1_2,5,toog,33,80,30,right,2,2,0,4,6.52125,1,20.17
1_2,6,yoob,33,80,30,right,1,2,2,4,4.62,1,20.17
1_2,5,zood,33,80,30,right,2,2,0,4,4.83525,1,20.17
1_2,5,pame,33,80,30,right,3,3,0,4,6.301,1,20.17
1_2,5,peks,33,80,30,right,3,3,0,4,5.4325,1,20.17
1_2,5,slek,33,80,30,right,3,3,0,4,5.9565,1,20.17
1_2,5,spak,33,80,30,right,3,3,0,4,4.29875,1,20.17
1_2,4,alak,33,80,30,right,3,3,0,4,5.28275,1,20.17
1_2,5,lale,33,80,30,right,3,3,0,4,7.22975,1,20.17
1_2,5,mepe,33,80,30,right,3,3,0,4,7.43475,1,20.17
1_2,5,rocl,33,80,30,right,3,3,0,4,5.07525,1,20.17
1_2,4,rorp,33,80,30,right,3,3,0,4,5.3525,1,20.17
1_2,5,jote,33,80,30,right,1,3,0,4,7.3545,1,20.17
1_2,5,mobe,33,80,30,right,1,3,0,4,6.02675,1,20.17
1_2,5,yote,33,80,30,right,1,3,0,4,7.80975,1,20.17
1_2,6,yove,33,80,30,right,1,3,0,4,5.79025,1,20.17
1_2,5,yoze,33,80,30,right,1,3,0,4,5.56425,1,20.17
1_2,6,deho,33,80,30,right,1,2,0,4,7.639,1,20.17
1_2,5,edop,33,80,30,right,1,2,0,4,6.59775,1,20.17
1_2,5,frol,33,80,30,right,1,1,0,4,4.93675,1,20.17
1_2,4,loac,33,80,30,right,1,2,0,4,5.62025,1,20.17
1_2,5,olra,33,80,30,right,1,2,0,4,6.4215,1,20.17
1_2,5,yeem,33,80,30,right,2,2,0,4,7.446,1,20.17
1_2,5,faw,34,85,41,right,0,2,-3,3,4.251666667,1,25.17
1_2,1,resz,34,85,41,right,0,3,-4,4,6.2725,1,25.17
1_2,2,saf,34,85,41,right,0,2,-3,3,5.574,1,25.17
1_2,2,zers,34,85,41,right,0,3,-4,4,6.2725,1,25.17
1_2,5,zet,34,85,41,right,0,2,-3,3,7.277333333,1,25.17
1_2,5,dafe,34,85,41,right,0,3,-4,4,6.8375,1,25.17
1_2,3,tafe,34,85,41,right,0,3,-4,4,8.03825,1,25.17
1_2,1,zade,34,85,41,right,0,1,-4,4,6.299,1,25.17
1_2,4,zeef,34,85,41,right,0,2,-4,4,6.9265,1,25.17
1_2,1,zeeg,34,85,41,right,0,2,-4,4,6.87325,1,25.17
1_2,1,hilp,34,85,41,right,0,3,4,4,4.7535,1,25.17
1_2,2,hok,34,85,41,right,0,2,3,3,4.791,1,25.17
1_2,1,joi,34,85,41,right,0,2,3,3,4.875333333,1,25.17
1_2,3,kop,34,85,41,right,0,2,3,3,3.402666667,1,25.17
1_2,4,mok,34,85,41,right,0,2,3,3,3.561666667,1,25.17
1_2,1,hiol,34,85,41,right,0,2,4,4,6.148,1,25.17
1_2,3,kiy,34,85,41,right,0,1,3,3,3.237333333,1,25.17
1_2,5,poom,34,85,41,right,0,2,4,4,4.83725,1,25.17
1_2,4,yoom,34,85,41,right,0,2,4,4,4.8485,1,25.17
1_2,2,yoon,34,85,41,right,0,2,4,4,5.93425,1,25.17
1_2,4,pabe,34,85,41,right,1,3,-2,4,6.0725,1,25.17
1_2,2,yage,34,85,41,right,1,3,-2,4,6.2145,1,25.17
1_2,7,zofe,34,85,41,right,2,3,-2,4,5.62775,1,25.17
1_2,2,zoge,34,85,41,right,2,3,-2,4,5.5745,1,25.17
1_2,5,zote,34,85,41,right,2,3,-2,4,7.33475,1,25.17
1_2,6,jeet,34,85,41,right,1,2,-2,4,8.65325,1,25.17
1_2,5,tofe,34,85,41,right,2,3,-2,4,7.87325,1,25.17
1_2,2,vofe,34,85,41,right,2,3,-2,4,5.85375,1,25.17
1_2,3,zape,34,85,41,right,2,2,-2,4,5.718,1,25.17
1_2,5,fope,34,85,41,right,2,3,0,4,6.0915,1,25.17
1_2,5,pome,34,85,41,right,1,3,2,4,6.136,1,25.17
1_2,2,yope,34,85,41,right,1,3,2,4,6.028,1,25.17
1_2,2,zoke,34,85,41,right,2,3,0,4,5.26375,1,25.17
1_2,3,zope,34,85,41,right,2,3,0,4,5.553,1,25.17
1_2,7,doof,34,85,41,right,2,2,0,4,5.37375,1,25.17
1_2,6,noof,34,85,41,right,1,2,2,4,5.99775,1,25.17
1_2,5,toog,34,85,41,right,2,2,0,4,6.52125,1,25.17
1_2,5,yoob,34,85,41,right,1,2,2,4,4.62,1,25.17
1_2,2,zood,34,85,41,right,2,2,0,4,4.83525,1,25.17
1_2,6,pame,34,85,41,right,3,3,0,4,6.301,1,25.17
1_2,6,peks,34,85,41,right,3,3,0,4,5.4325,1,25.17
1_2,3,slek,34,85,41,right,3,3,0,4,5.9565,1,25.17
1_2,5,spak,34,85,41,right,3,3,0,4,4.29875,1,25.17
1_2,3,alak,34,85,41,right,3,3,0,4,5.28275,1,25.17
1_2,4,lale,34,85,41,right,3,3,0,4,7.22975,1,25.17
1_2,5,mepe,34,85,41,right,3,3,0,4,7.43475,1,25.17
1_2,2,rocl,34,85,41,right,3,3,0,4,5.07525,1,25.17
1_2,6,rorp,34,85,41,right,3,3,0,4,5.3525,1,25.17
1_2,5,jote,34,85,41,right,1,3,0,4,7.3545,1,25.17
1_2,3,mobe,34,85,41,right,1,3,0,4,6.02675,1,25.17
1_2,4,yote,34,85,41,right,1,3,0,4,7.80975,1,25.17
1_2,1,yove,34,85,41,right,1,3,0,4,5.79025,1,25.17
1_2,2,yoze,34,85,41,right,1,3,0,4,5.56425,1,25.17
1_2,2,deho,34,85,41,right,1,2,0,4,7.639,1,25.17
1_2,1,edop,34,85,41,right,1,2,0,4,6.59775,1,25.17
1_2,3,frol,34,85,41,right,1,1,0,4,4.93675,1,25.17
1_2,2,loac,34,85,41,right,1,2,0,4,5.62025,1,25.17
1_2,3,olra,34,85,41,right,1,2,0,4,6.4215,1,25.17
1_2,6,yeem,34,85,41,right,2,2,0,4,7.446,1,25.17
1_2,5,faw,35,85,41,left,0,2,-3,3,4.251666667,1,25.17
1_2,2,resz,35,85,41,left,0,3,-4,4,6.2725,1,25.17
1_2,3,saf,35,85,41,left,0,2,-3,3,5.574,1,25.17
1_2,5,zers,35,85,41,left,0,3,-4,4,6.2725,1,25.17
1_2,4,zet,35,85,41,left,0,2,-3,3,7.277333333,1,25.17
1_2,3,dafe,35,85,41,left,0,3,-4,4,6.8375,1,25.17
1_2,4,tafe,35,85,41,left,0,3,-4,4,8.03825,1,25.17
1_2,5,zade,35,85,41,left,0,1,-4,4,6.299,1,25.17
1_2,5,zeef,35,85,41,left,0,2,-4,4,6.9265,1,25.17
1_2,5,zeeg,35,85,41,left,0,2,-4,4,6.87325,1,25.17
1_2,3,hilp,35,85,41,left,0,3,4,4,4.7535,1,25.17
1_2,2,hok,35,85,41,left,0,2,3,3,4.791,1,25.17
1_2,5,joi,35,85,41,left,0,2,3,3,4.875333333,1,25.17
1_2,5,kop,35,85,41,left,0,2,3,3,3.402666667,1,25.17
1_2,4,mok,35,85,41,left,0,2,3,3,3.561666667,1,25.17
1_2,2,hiol,35,85,41,left,0,2,4,4,6.148,1,25.17
1_2,2,kiy,35,85,41,left,0,1,3,3,3.237333333,1,25.17
1_2,5,poom,35,85,41,left,0,2,4,4,4.83725,1,25.17
1_2,6,yoom,35,85,41,left,0,2,4,4,4.8485,1,25.17
1_2,6,yoon,35,85,41,left,0,2,4,4,5.93425,1,25.17
1_2,5,pabe,35,85,41,left,1,3,-2,4,6.0725,1,25.17
1_2,3,yage,35,85,41,left,1,3,-2,4,6.2145,1,25.17
1_2,5,zofe,35,85,41,left,2,3,-2,4,5.62775,1,25.17
1_2,3,zoge,35,85,41,left,2,3,-2,4,5.5745,1,25.17
1_2,2,zote,35,85,41,left,2,3,-2,4,7.33475,1,25.17
1_2,5,jeet,35,85,41,left,1,2,-2,4,8.65325,1,25.17
1_2,3,tofe,35,85,41,left,2,3,-2,4,7.87325,1,25.17
1_2,2,vofe,35,85,41,left,2,3,-2,4,5.85375,1,25.17
1_2,6,zape,35,85,41,left,2,2,-2,4,5.718,1,25.17
1_2,5,fope,35,85,41,left,2,3,0,4,6.0915,1,25.17
1_2,5,pome,35,85,41,left,1,3,2,4,6.136,1,25.17
1_2,5,yope,35,85,41,left,1,3,2,4,6.028,1,25.17
1_2,3,zoke,35,85,41,left,2,3,0,4,5.26375,1,25.17
1_2,5,zope,35,85,41,left,2,3,0,4,5.553,1,25.17
1_2,4,doof,35,85,41,left,2,2,0,4,5.37375,1,25.17
1_2,3,noof,35,85,41,left,1,2,2,4,5.99775,1,25.17
1_2,6,toog,35,85,41,left,2,2,0,4,6.52125,1,25.17
1_2,5,yoob,35,85,41,left,1,2,2,4,4.62,1,25.17
1_2,5,zood,35,85,41,left,2,2,0,4,4.83525,1,25.17
1_2,4,pame,35,85,41,left,3,3,0,4,6.301,1,25.17
1_2,3,peks,35,85,41,left,3,3,0,4,5.4325,1,25.17
1_2,3,slek,35,85,41,left,3,3,0,4,5.9565,1,25.17
1_2,4,spak,35,85,41,left,3,3,0,4,4.29875,1,25.17
1_2,2,alak,35,85,41,left,3,3,0,4,5.28275,1,25.17
1_2,4,lale,35,85,41,left,3,3,0,4,7.22975,1,25.17
1_2,4,mepe,35,85,41,left,3,3,0,4,7.43475,1,25.17
1_2,2,rocl,35,85,41,left,3,3,0,4,5.07525,1,25.17
1_2,3,rorp,35,85,41,left,3,3,0,4,5.3525,1,25.17
1_2,4,jote,35,85,41,left,1,3,0,4,7.3545,1,25.17
1_2,5,mobe,35,85,41,left,1,3,0,4,6.02675,1,25.17
1_2,4,yote,35,85,41,left,1,3,0,4,7.80975,1,25.17
1_2,5,yove,35,85,41,left,1,3,0,4,5.79025,1,25.17
1_2,5,yoze,35,85,41,left,1,3,0,4,5.56425,1,25.17
1_2,5,deho,35,85,41,left,1,2,0,4,7.639,1,25.17
1_2,3,edop,35,85,41,left,1,2,0,4,6.59775,1,25.17
1_2,3,frol,35,85,41,left,1,1,0,4,4.93675,1,25.17
1_2,2,loac,35,85,41,left,1,2,0,4,5.62025,1,25.17
1_2,2,olra,35,85,41,left,1,2,0,4,6.4215,1,25.17
1_2,3,yeem,35,85,41,left,2,2,0,4,7.446,1,25.17
1_2,6,faw,36,97,35,left,0,2,-3,3,4.251666667,1,37.17
1_2,4,resz,36,97,35,left,0,3,-4,4,6.2725,1,37.17
1_2,5,saf,36,97,35,left,0,2,-3,3,5.574,1,37.17
1_2,5,zers,36,97,35,left,0,3,-4,4,6.2725,1,37.17
1_2,6,zet,36,97,35,left,0,2,-3,3,7.277333333,1,37.17
1_2,6,dafe,36,97,35,left,0,3,-4,4,6.8375,1,37.17
1_2,5,tafe,36,97,35,left,0,3,-4,4,8.03825,1,37.17
1_2,5,zade,36,97,35,left,0,1,-4,4,6.299,1,37.17
1_2,5,zeef,36,97,35,left,0,2,-4,4,6.9265,1,37.17
1_2,5,zeeg,36,97,35,left,0,2,-4,4,6.87325,1,37.17
1_2,6,hilp,36,97,35,left,0,3,4,4,4.7535,1,37.17
1_2,5,hok,36,97,35,left,0,2,3,3,4.791,1,37.17
1_2,5,joi,36,97,35,left,0,2,3,3,4.875333333,1,37.17
1_2,5,kop,36,97,35,left,0,2,3,3,3.402666667,1,37.17
1_2,5,mok,36,97,35,left,0,2,3,3,3.561666667,1,37.17
1_2,5,hiol,36,97,35,left,0,2,4,4,6.148,1,37.17
1_2,4,kiy,36,97,35,left,0,1,3,3,3.237333333,1,37.17
1_2,4,poom,36,97,35,left,0,2,4,4,4.83725,1,37.17
1_2,5,yoom,36,97,35,left,0,2,4,4,4.8485,1,37.17
1_2,8,yoon,36,97,35,left,0,2,4,4,5.93425,1,37.17
1_2,6,pabe,36,97,35,left,1,3,-2,4,6.0725,1,37.17
1_2,5,yage,36,97,35,left,1,3,-2,4,6.2145,1,37.17
1_2,5,zofe,36,97,35,left,2,3,-2,4,5.62775,1,37.17
1_2,5,zoge,36,97,35,left,2,3,-2,4,5.5745,1,37.17
1_2,5,zote,36,97,35,left,2,3,-2,4,7.33475,1,37.17
1_2,5,jeet,36,97,35,left,1,2,-2,4,8.65325,1,37.17
1_2,6,tofe,36,97,35,left,2,3,-2,4,7.87325,1,37.17
1_2,5,vofe,36,97,35,left,2,3,-2,4,5.85375,1,37.17
1_2,6,zape,36,97,35,left,2,2,-2,4,5.718,1,37.17
1_2,5,fope,36,97,35,left,2,3,0,4,6.0915,1,37.17
1_2,5,pome,36,97,35,left,1,3,2,4,6.136,1,37.17
1_2,5,yope,36,97,35,left,1,3,2,4,6.028,1,37.17
1_2,5,zoke,36,97,35,left,2,3,0,4,5.26375,1,37.17
1_2,5,zope,36,97,35,left,2,3,0,4,5.553,1,37.17
1_2,5,doof,36,97,35,left,2,2,0,4,5.37375,1,37.17
1_2,6,noof,36,97,35,left,1,2,2,4,5.99775,1,37.17
1_2,4,toog,36,97,35,left,2,2,0,4,6.52125,1,37.17
1_2,5,yoob,36,97,35,left,1,2,2,4,4.62,1,37.17
1_2,5,zood,36,97,35,left,2,2,0,4,4.83525,1,37.17
1_2,5,pame,36,97,35,left,3,3,0,4,6.301,1,37.17
1_2,5,peks,36,97,35,left,3,3,0,4,5.4325,1,37.17
1_2,5,slek,36,97,35,left,3,3,0,4,5.9565,1,37.17
1_2,6,spak,36,97,35,left,3,3,0,4,4.29875,1,37.17
1_2,5,alak,36,97,35,left,3,3,0,4,5.28275,1,37.17
1_2,5,lale,36,97,35,left,3,3,0,4,7.22975,1,37.17
1_2,5,mepe,36,97,35,left,3,3,0,4,7.43475,1,37.17
1_2,5,rocl,36,97,35,left,3,3,0,4,5.07525,1,37.17
1_2,5,rorp,36,97,35,left,3,3,0,4,5.3525,1,37.17
1_2,6,jote,36,97,35,left,1,3,0,4,7.3545,1,37.17
1_2,5,mobe,36,97,35,left,1,3,0,4,6.02675,1,37.17
1_2,5,yote,36,97,35,left,1,3,0,4,7.80975,1,37.17
1_2,5,yove,36,97,35,left,1,3,0,4,5.79025,1,37.17
1_2,5,yoze,36,97,35,left,1,3,0,4,5.56425,1,37.17
1_2,7,deho,36,97,35,left,1,2,0,4,7.639,1,37.17
1_2,2,edop,36,97,35,left,1,2,0,4,6.59775,1,37.17
1_2,5,frol,36,97,35,left,1,1,0,4,4.93675,1,37.17
1_2,4,loac,36,97,35,left,1,2,0,4,5.62025,1,37.17
1_2,6,olra,36,97,35,left,1,2,0,4,6.4215,1,37.17
1_2,5,yeem,36,97,35,left,2,2,0,4,7.446,1,37.17
1_2,6,faw,37,97,48,Right,0,2,-3,3,4.251666667,1,37.17
1_2,2,resz,37,97,48,Right,0,3,-4,4,6.2725,1,37.17
1_2,2,saf,37,97,48,Right,0,2,-3,3,5.574,1,37.17
1_2,1,zers,37,97,48,Right,0,3,-4,4,6.2725,1,37.17
1_2,4,zet,37,97,48,Right,0,2,-3,3,7.277333333,1,37.17
1_2,1,dafe,37,97,48,Right,0,3,-4,4,6.8375,1,37.17
1_2,1,tafe,37,97,48,Right,0,3,-4,4,8.03825,1,37.17
1_2,2,zade,37,97,48,Right,0,1,-4,4,6.299,1,37.17
1_2,2,zeef,37,97,48,Right,0,2,-4,4,6.9265,1,37.17
1_2,3,zeeg,37,97,48,Right,0,2,-4,4,6.87325,1,37.17
1_2,4,hilp,37,97,48,Right,0,3,4,4,4.7535,1,37.17
1_2,4,hok,37,97,48,Right,0,2,3,3,4.791,1,37.17
1_2,4,joi,37,97,48,Right,0,2,3,3,4.875333333,1,37.17
1_2,2,kop,37,97,48,Right,0,2,3,3,3.402666667,1,37.17
1_2,1,mok,37,97,48,Right,0,2,3,3,3.561666667,1,37.17
1_2,1,hiol,37,97,48,Right,0,2,4,4,6.148,1,37.17
1_2,1,kiy,37,97,48,Right,0,1,3,3,3.237333333,1,37.17
1_2,3,poom,37,97,48,Right,0,2,4,4,4.83725,1,37.17
1_2,1,yoom,37,97,48,Right,0,2,4,4,4.8485,1,37.17
1_2,1,yoon,37,97,48,Right,0,2,4,4,5.93425,1,37.17
1_2,4,pabe,37,97,48,Right,1,3,-2,4,6.0725,1,37.17
1_2,1,yage,37,97,48,Right,1,3,-2,4,6.2145,1,37.17
1_2,1,zofe,37,97,48,Right,2,3,-2,4,5.62775,1,37.17
1_2,4,zoge,37,97,48,Right,2,3,-2,4,5.5745,1,37.17
1_2,5,zote,37,97,48,Right,2,3,-2,4,7.33475,1,37.17
1_2,3,jeet,37,97,48,Right,1,2,-2,4,8.65325,1,37.17
1_2,2,tofe,37,97,48,Right,2,3,-2,4,7.87325,1,37.17
